ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10222;43;70.35;6;3025.05;10/7/2022;Shipped;1;2;2022;Vintage Cars;65;S24_3420;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10266;49;100;5;6203.4;11/7/2022;Shipped;3;7;2022;Classic Cars;142;S18_1984;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium
10337;29;100;2;4498.19;11/7/2022;Shipped;4;11;2022;Vintage Cars;87;S18_4522;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Medium
10184;24;100;11;3496.32;11/7/2022;Shipped;4;11;2022;Trucks and Buses;127;S24_2300;Iberia Gift Imports, Corp.;(95) 555 82 82;C/ Romero, 33;;Sevilla;;41101;Spain;EMEA;Roel;Jose Pedro;Medium
10419;35;100;6;5926.9;12/7/2022;Shipped;2;5;2022;Classic Cars;169;S18_3232;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10396;37;90.57;8;3351.09;12/7/2022;Shipped;1;3;2022;Vintage Cars;83;S24_3816;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10282;36;59.65;9;2147.4;12/7/2022;Shipped;3;8;2022;Trains;62;S32_3207;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10204;35;100;15;5735.8;13/7/2022;Shipped;4;12;2022;Classic Cars;141;S18_3685;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10386;35;63.76;9;2231.6;13/7/2022;Resolved;1;3;2022;Vintage Cars;65;S24_3420;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10316;48;74.45;18;3573.6;13/7/2022;Shipped;4;11;2022;Ships;72;S700_2610;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium
10223;37;100;1;3965.66;14/7/2022;Shipped;1;2;2022;Motorcycles;95;S10_1678;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10391;35;100;2;5548.9;14/7/2022;Shipped;1;3;2022;Vintage Cars;102;S18_1342;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Medium
10164;25;53.83;7;1345.75;14/7/2022;Resolved;4;10;2022;Vintage Cars;50;S18_4668;Mini Auto Werke;7675-3555;Kirchgasse 6;;Graz;;8010;Austria;EMEA;Mendel;Roland;Small
10195;44;66.47;3;2924.68;14/7/2022;Shipped;4;11;2022;Classic Cars;57;S24_1444;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10305;37;100;9;7455.87;15/7/2022;Shipped;4;10;2022;Classic Cars;169;S18_3232;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Large
10267;44;96.74;4;4256.56;15/7/2022;Shipped;3;7;2022;Classic Cars;85;S24_3191;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10153;20;100;11;4904;16/7/2022;Shipped;3;9;2022;Classic Cars;207;S12_1108;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10291;41;100;8;6387.8;16/7/2022;Shipped;3;9;2022;Trucks and Buses;136;S12_1666;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10361;26;100;7;3710.98;16/7/2022;Shipped;4;12;2022;Planes;68;S24_3949;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10331;25;100;9;3078.5;17/7/2022;Shipped;4;11;2022;Classic Cars;61;S24_3371;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10134;31;100;4;7023.98;18/7/2022;Shipped;3;7;2022;Motorcycles;193;S10_4698;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Large
10152;35;100;1;4524.1;18/7/2022;Shipped;3;9;2022;Classic Cars;143;S18_4027;Australian Gift Network, Co;61-7-3844-6555;31 Duncan St. West End;;South Brisbane;Queensland;4101;Australia;APAC;Calaghan;Tony;Medium
10167;20;79.66;11;1593.2;18/7/2022;Cancelled;4;10;2022;Vintage Cars;88;S24_3151;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small
10206;36;58.82;2;2117.52;19/7/2022;Shipped;4;12;2022;Trucks and Buses;64;S32_3522;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Small
10330;29;69.63;2;2019.27;20/7/2022;Shipped;4;11;2022;Motorcycles;62;S18_3782;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small
10181;39;100;4;5785.26;21/7/2022;Shipped;4;11;2022;Classic Cars;141;S18_3685;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Medium
10370;20;100;2;2730;21/7/2022;Shipped;1;1;2022;Vintage Cars;50;S18_4668;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10126;30;97.39;13;2921.7;22/7/2022;Shipped;2;5;2022;Vintage Cars;104;S18_3136;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Small
10197;47;83.2;8;3910.4;22/7/2022;Shipped;4;11;2022;Vintage Cars;88;S24_3151;Enaco Distributors;(93) 203 4555;Rambla de Catalu¤a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Medium
10369;41;100;2;4514.92;23/7/2022;Shipped;1;1;2022;Classic Cars;214;S10_1949;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Medium
10159;41;100;2;8296.35;23/7/2022;Shipped;4;10;2022;Classic Cars;194;S12_1099;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Large
10244;20;58.22;6;1164.4;23/7/2022;Shipped;2;4;2022;Vintage Cars;53;S18_1367;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10380;34;100;3;3441.82;23/7/2022;Shipped;1;2;2022;Classic Cars;73;S24_1046;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10279;49;79.97;3;3918.53;23/7/2022;Shipped;3;8;2022;Classic Cars;90;S24_2766;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10153;20;100;3;2204.6;23/7/2022;Shipped;3;9;2022;Ships;99;S700_3962;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10212;33;100;15;4180.44;24/7/2022;Shipped;1;1;2022;Classic Cars;115;S12_4675;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10133;27;50.19;7;1355.13;25/7/2022;Shipped;2;6;2022;Vintage Cars;43;S50_1341;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10185;30;94.4;10;2832;25/7/2022;Shipped;4;11;2022;Ships;86;S700_1938;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10185;39;57.82;1;2254.98;25/7/2022;Shipped;4;11;2022;Ships;72;S700_2610;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10373;29;100;1;3978.51;25/7/2022;Shipped;1;1;2022;Ships;54;S72_3212;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Medium
10150;47;91.18;9;4285.46;26/7/2022;Shipped;3;9;2022;Vintage Cars;101;S18_2949;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Medium
10347;34;64.96;10;2208.64;26/7/2022;Shipped;4;11;2022;Vintage Cars;62;S18_2957;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10349;34;100;5;4394.84;27/7/2022;Shipped;4;12;2022;Classic Cars;143;S18_4027;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10275;25;95.2;11;2380;27/7/2022;Shipped;3;7;2022;Planes;109;S24_1785;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10282;24;100;4;3778.8;28/7/2022;Shipped;3;8;2022;Classic Cars;173;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10329;38;100;12;5266.04;28/7/2022;Shipped;4;11;2022;Motorcycles;60;S18_2625;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Medium
10382;37;100;11;4071.85;29/7/2022;Shipped;1;2;2022;Classic Cars;151;S12_3148;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10406;61;100;3;8374.69;29/7/2022;Disputed;2;4;2022;Classic Cars;141;S18_1129;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Large
10198;42;100;4;7483.98;29/7/2022;Shipped;4;11;2022;Planes;157;S18_1662;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Large
10314;23;100;3;2481.7;29/7/2022;Shipped;4;10;2022;Trains;100;S18_3259;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small
10222;45;85.75;9;3858.75;29/7/2022;Shipped;1;2;2022;Vintage Cars;105;S18_3856;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Medium
10177;29;100;11;3070.52;30/7/2022;Shipped;4;11;2022;Trains;100;S18_3259;CAF Imports;+34 913 728 555;Merchants House, 27-30 Merchant's Quay;;Madrid;;28023;Spain;EMEA;Fernandez;Jesus;Medium
10119;35;87.62;13;3066.7;30/7/2022;Shipped;2;4;2022;Vintage Cars;88;S24_3151;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium
10148;47;100;9;5848.68;31/7/2022;Shipped;3;9;2022;Classic Cars;124;S18_1589;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Medium
10398;45;100;17;4811.85;1/8/2022;Shipped;1;3;2022;Vintage Cars;105;S18_3856;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium
10143;28;66.19;6;1853.32;1/8/2022;Shipped;3;8;2022;Planes;68;S24_3949;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10258;32;100;6;7680.64;2/8/2022;Shipped;2;6;2022;Classic Cars;214;S10_1949;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Large
10110;37;100;16;5433.08;2/8/2022;Shipped;1;3;2022;Classic Cars;124;S18_1589;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Medium
10363;43;61.23;14;2632.89;2/8/2022;Shipped;1;1;2022;Motorcycles;69;S24_2360;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Small
10306;30;100;5;3515.7;2/8/2022;Shipped;4;10;2022;Ships;99;S700_3962;AV Stores, Co.;(171) 555-1555;Fauntleroy Circus;;Manchester;;EC2 5NT;UK;EMEA;Ashworth;Victoria;Medium
10342;38;100;11;6276.46;3/8/2022;Shipped;4;11;2022;Classic Cars;148;S18_4721;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10246;46;100;1;6311.2;3/8/2022;Shipped;2;5;2022;Classic Cars;118;S24_4048;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10141;44;100;3;5500.44;3/8/2022;Shipped;3;8;2022;Trucks and Buses;115;S50_1392;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10314;42;100;13;5776.26;4/8/2022;Shipped;4;10;2022;Classic Cars;163;S18_2238;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10307;25;75.36;2;1884;4/8/2022;Shipped;4;10;2022;Planes;68;S24_2841;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10292;27;100;4;3832.38;4/8/2022;Shipped;3;9;2022;Classic Cars;118;S24_4048;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Medium
10259;40;43.83;6;1753.2;4/8/2022;Shipped;2;6;2022;Trucks and Buses;54;S32_2509;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10322;43;86.3;14;3710.9;5/8/2022;Shipped;4;11;2022;Vintage Cars;102;S18_1342;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10165;29;100;11;5032.95;5/8/2022;Shipped;4;10;2022;Classic Cars;163;S18_2238;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Medium
10247;49;63.85;4;3128.65;5/8/2022;Shipped;2;5;2022;Trains;58;S50_1514;Suominen Souveniers;+358 9 8045 555;Software Engineering Center, SEC Oy;;Espoo;;FIN-02271;Finland;EMEA;Suominen;Kalle;Medium
10262;40;84.03;4;3361.2;5/8/2022;Cancelled;2;6;2022;Planes;91;S700_1691;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10402;45;100;1;5833.8;6/8/2022;Shipped;2;4;2022;Motorcycles;118;S10_2016;Auto Canal Petit;(1) 47.55.6555;25, rue Lauriston;;Paris;;75016;France;EMEA;Perrier;Dominique;Medium
10109;47;100;2;6241.6;6/8/2022;Shipped;1;3;2022;Classic Cars;141;S18_3685;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10108;35;58.87;15;2060.45;6/8/2022;Shipped;1;3;2022;Motorcycles;69;S24_2360;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small
10230;46;60.9;4;2801.4;6/8/2022;Shipped;1;3;2022;Trains;62;S32_3207;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Germany;EMEA;Keitel;Roland;Small
10220;27;100;1;5045.22;7/8/2022;Shipped;1;2;2022;Classic Cars;173;S12_3891;Clover Collections, Co.;+353 1862 1555;25 Maiden Lane;Floor No. 4;Dublin;;2;Ireland;EMEA;Cassidy;Dean;Medium
10284;22;100;3;2310.88;7/8/2022;Shipped;3;8;2022;Planes;109;S24_1785;Norway Gifts By Mail, Co.;+47 2212 1555;Drammensveien 126 A, PB 744 Sentrum;;Oslo;;N 0106;Norway;EMEA;Klaeboe;Jan;Small
10285;49;100;5;6863.92;8/8/2022;Shipped;3;8;2022;Motorcycles;150;S12_2823;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Medium
10355;31;53.47;1;1657.57;8/8/2022;Shipped;4;12;2022;Motorcycles;62;S18_3782;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10208;46;100;13;8602.92;9/8/2022;Shipped;1;1;2022;Classic Cars;207;S12_1108;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Large
10292;26;100;7;4554.94;9/8/2022;Shipped;3;9;2022;Classic Cars;163;S18_2238;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;NA;Yu;Kwai;Medium
10366;34;100;1;6275.72;9/8/2022;Shipped;1;1;2022;Classic Cars;169;S18_3232;Royale Belge;(071) 23 67 2555;Boulevard Tirou, 255;;Charleroi;;B-6000;Belgium;EMEA;Cartrain;Pascale;Medium
10173;21;75.46;14;1584.66;9/8/2022;Shipped;4;11;2022;Vintage Cars;92;S18_4409;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10159;50;69.8;1;3490;9/8/2022;Shipped;4;10;2022;Classic Cars;61;S24_3371;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;NA;Brown;Julie;Medium
10337;42;97.16;5;4080.72;9/8/2022;Shipped;4;11;2022;Ships;54;S72_3212;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;NA;Hernandez;Maria;Medium
10206;47;100;6;9064.89;10/8/2022;Shipped;4;12;2022;Classic Cars;214;S10_1949;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Large
10140;26;100;4;3188.12;10/8/2022;Shipped;3;7;2022;Classic Cars;147;S10_4962;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Medium
10313;34;52.87;5;1797.58;10/8/2022;Shipped;4;10;2022;Trucks and Buses;60;S18_2432;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Small
10309;21;100;6;2650.62;10/8/2022;Shipped;4;10;2022;Motorcycles;112;S24_1578;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small
10161;25;100;2;2759.75;10/8/2022;Shipped;4;10;2022;Classic Cars;117;S24_2887;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small
10238;47;62.45;2;2935.15;10/8/2022;Shipped;2;4;2022;Classic Cars;61;S24_3371;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small
10106;48;52.64;15;2526.72;10/8/2022;Shipped;1;2;2022;Planes;49;S72_1253;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10172;32;75.69;3;2422.08;11/8/2022;Shipped;4;11;2022;Classic Cars;73;S24_1046;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Small
10355;32;100;8;5302.72;11/8/2022;Shipped;4;12;2022;Classic Cars;140;S24_3856;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10147;36;86.04;10;3097.44;12/8/2022;Shipped;3;9;2022;Classic Cars;80;S18_3278;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;NA;Nelson;Allen;Medium
10197;41;100;13;4534.6;12/8/2022;Shipped;4;11;2022;Ships;122;S24_2011;Enaco Distributors;(93) 203 4555;Rambla de Catalu¤a, 23;;Barcelona;;8022;Spain;EMEA;Saavedra;Eduardo;Medium
10223;32;91.29;2;2921.28;13/8/2022;Shipped;1;2;2022;Motorcycles;112;S24_1578;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10308;47;63.22;4;2971.34;13/8/2022;Shipped;4;10;2022;Motorcycles;76;S24_2000;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10394;46;38.9;6;1789.4;13/8/2022;Shipped;1;3;2022;Classic Cars;35;S24_2840;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10307;34;97.76;5;3323.84;13/8/2022;Shipped;4;10;2022;Ships;90;S700_2047;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Medium
10420;37;100;5;5283.6;14/8/2022;In Process;2;5;2022;Vintage Cars;170;S18_1749;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10253;37;100;2;5177.04;14/8/2022;Cancelled;2;6;2022;Classic Cars;132;S18_2870;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Medium
10424;49;100;3;7969.36;15/8/2022;In Process;2;5;2022;Trucks and Buses;136;S12_1666;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Large
10225;37;77.41;10;2864.17;15/8/2022;Shipped;1;2;2022;Classic Cars;79;S12_3990;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Small
10300;22;76.61;6;1685.42;15/8/2022;Shipped;4;10;2022;Classic Cars;79;S12_3990;Blauer See Auto, Co.;+49 69 66 90 2555;Lyonerstr. 34;;Frankfurt;;60528;Germany;EMEA;Keitel;Roland;Small
10308;27;82.79;7;2235.33;16/8/2022;Shipped;4;10;2022;Planes;84;S18_2581;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;NA;Frick;Steve;Small
10194;42;100;11;7290.36;17/8/2022;Shipped;4;11;2022;Classic Cars;214;S10_1949;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Large
10150;20;100;3;2104;17/8/2022;Shipped;3;9;2022;Classic Cars;101;S700_2824;Dragon Souveniers, Ltd.;+65 221 7555;Bronz Sok., Bronz Apt. 3/6 Tesvikiye;;Singapore;;79903;Singapore;Japan;Natividad;Eric;Small
10160;50;100;5;5182;18/8/2022;Shipped;4;10;2022;Classic Cars;115;S12_4675;Men 'R' US Retailers, Ltd.;2155554369;6047 Douglas Av.;;Los Angeles;CA;;USA;NA;Chandler;Michael;Medium
10169;38;68.39;8;2598.82;18/8/2022;Shipped;4;11;2022;Motorcycles;62;S18_3782;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10267;38;87.24;3;3315.12;19/8/2022;Shipped;3;7;2022;Classic Cars;90;S24_2766;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10311;46;92.09;7;4236.14;19/8/2022;Shipped;4;10;2022;Classic Cars;107;S24_3432;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10314;45;100;14;6185.7;20/8/2022;Shipped;4;10;2022;Trucks and Buses;118;S12_4473;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Medium
10288;32;100;5;5875.2;20/8/2022;Shipped;3;9;2022;Vintage Cars;170;S18_1749;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium
10204;38;100;16;6432.64;20/8/2022;Shipped;4;12;2022;Classic Cars;142;S18_1984;Muscle Machine Inc;2125557413;4092 Furth Circle;Suite 400;NYC;NY;10022;USA;NA;Young;Jeff;Medium
10409;6;100;2;785.64;20/8/2022;Shipped;2;4;2022;Vintage Cars;127;S18_2325;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10108;27;43.45;13;1173.15;20/8/2022;Shipped;1;3;2022;Motorcycles;40;S32_2206;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small
10210;50;76.88;7;3844;21/8/2022;Shipped;1;1;2022;Planes;84;S18_2581;Osaka Souveniers Co.;+81 06 6342 5555;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;;Osaka;Osaka;530-0003;Japan;Japan;Kentary;Mory;Medium
10304;20;100;14;3577.6;22/8/2022;Shipped;4;10;2022;Vintage Cars;168;S18_2795;Auto Assoc. & Cie.;30.59.8555;67, avenue de l'Europe;;Versailles;;78000;France;EMEA;Tonini;Daniel;Medium
