ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE
10246;22;100;3;2928.42;26/6/2021;Shipped;2;5;2021;Trucks and Buses;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10223;25;100;14;2534.75;26/6/2021;Shipped;1;2;2021;Planes;91;S700_1691;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10124;42;100;3;4431.84;27/6/2021;Shipped;2;5;2021;Vintage Cars;127;S18_2325;Signal Gift Stores;7025551838;8489 Strong St.;;Las Vegas;NV;83030;USA;NA;King;Sue;Medium
10145;27;60.95;3;1645.65;27/6/2021;Shipped;3;8;2021;Motorcycles;69;S24_2360;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Small
10156;48;100;2;4954.08;27/6/2021;Shipped;4;10;2021;Planes;91;S700_1691;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10261;44;68.67;2;3021.48;27/6/2021;Shipped;2;6;2021;Ships;72;S700_2610;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;NA;Fresnisre;Jean;Medium
10142;21;100;3;2334.99;27/6/2021;Shipped;3;8;2021;Ships;100;S700_3505;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10336;49;100;6;7460.74;28/6/2021;Shipped;4;11;2021;Classic Cars;163;S18_2238;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Large
10377;31;67.76;4;2100.56;29/6/2021;Shipped;1;2;2021;Classic Cars;77;S18_1889;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Small
10318;47;100;7;5305.36;29/6/2021;Shipped;4;11;2021;Motorcycles;99;S32_1374;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Medium
10336;23;100;8;3141.57;30/6/2021;Shipped;4;11;2021;Trucks and Buses;115;S50_1392;La Corne D'abondance, Co.;(1) 42.34.2555;265, boulevard Charonne;;Paris;;75012;France;EMEA;Bertrand;Marie;Medium
10168;48;96;15;4608;30/6/2021;Shipped;4;10;2021;Planes;80;S700_3167;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Medium
10414;27;90.37;8;2439.99;30/6/2021;On Hold;2;5;2021;Ships;99;S700_3962;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Small
;;;;;;;;;;;;;;;;;;;;;;;;
10194;26;100;4;4263.74;1/7/2021;Shipped;4;11;2021;Classic Cars;147;S10_4962;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10203;48;100;1;8291.04;1/7/2021;Shipped;4;12;2021;Classic Cars;169;S18_3232;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Large
10311;32;100;11;3616.64;1/7/2021;Shipped;4;10;2021;Classic Cars;141;S18_3685;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10173;27;41.22;8;1112.94;1/7/2021;Shipped;4;11;2021;Vintage Cars;44;S24_2022;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10275;28;63.97;12;1791.16;1/7/2021;Shipped;3;7;2021;Vintage Cars;68;S32_4289;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Small
10403;24;100;7;2434.56;2/7/2021;Shipped;2;4;2021;Motorcycles;95;S10_1678;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Small
10271;31;97.17;5;3012.27;2/7/2021;Shipped;3;7;2021;Trucks and Buses;118;S12_4473;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10129;33;100;2;4398.24;3/7/2021;Shipped;2;6;2021;Classic Cars;136;S10_4757;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Medium
10287;23;100;9;2675.13;3/7/2021;Shipped;3;8;2021;Classic Cars;115;S12_4675;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Small
10331;44;100;14;4849.24;3/7/2021;Shipped;4;11;2021;Classic Cars;124;S18_1589;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10229;33;32.88;2;1085.04;3/7/2021;Shipped;1;3;2021;Classic Cars;35;S24_2840;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10310;33;41.91;4;1383.03;3/7/2021;Shipped;4;10;2021;Classic Cars;37;S24_2972;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Small
10263;40;100;5;4472;4/7/2021;Shipped;2;6;2021;Motorcycles;118;S10_2016;Gift Depot Inc.;2035552570;25593 South Bay Ln.;;Bridgewater;CT;97562;USA;NA;King;Julie;Medium
10185;21;100;13;3883.74;4/7/2021;Shipped;4;11;2021;Classic Cars;207;S12_1108;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Medium
;;;;;;;;;;;;;;;;;;;;;;;;
10139;46;100;1;5545.76;4/7/2021;Shipped;3;7;2021;Vintage Cars;101;S18_2949;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Medium
10238;44;100;8;6350.96;4/7/2021;Shipped;2;4;2021;Classic Cars;148;S18_4721;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10137;26;49.81;1;1295.06;4/7/2021;Shipped;3;7;2021;Classic Cars;50;S24_1628;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small
10312;38;100;5;4457.02;5/7/2021;Shipped;4;10;2021;Vintage Cars;104;S18_3136;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10378;43;96.49;10;4149.07;5/7/2021;Shipped;1;2;2021;Classic Cars;146;S18_3482;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10262;24;67.14;10;1611.36;5/7/2021;Cancelled;2;6;2021;Planes;68;S24_2841;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10133;46;77.52;4;3565.92;5/7/2021;Shipped;2;6;2021;Planes;72;S24_4278;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10310;24;100;8;3100.32;6/7/2021;Shipped;4;10;2021;Classic Cars;117;S12_3380;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Medium
10194;49;100;1;5760.93;6/7/2021;Shipped;4;11;2021;Trucks and Buses;127;S24_2300;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10105;29;70.15;12;2034.35;6/7/2021;Shipped;1;2;2021;Ships;86;S700_1938;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small
10416;18;75.06;13;1351.08;7/7/2021;Shipped;2;5;2021;Planes;68;S24_3949;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small
10145;30;49.67;10;1490.1;8/7/2021;Shipped;3;8;2021;Motorcycles;60;S18_2625;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Small
10259;31;33.24;5;1030.44;8/7/2021;Shipped;2;6;2021;Classic Cars;35;S24_2840;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Small
10119;25;76.67;14;1916.75;9/7/2021;Shipped;2;4;2021;Ships;66;S700_1138;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small
10253;24;52.66;12;1263.84;10/7/2021;Cancelled;2;6;2021;Classic Cars;61;S24_3371;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Small
10358;36;100;2;5669.64;10/7/2021;Shipped;4;12;2021;Trucks and Buses;64;S32_3522;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10181;27;100;3;3884.76;11/7/2021;Shipped;4;11;2021;Classic Cars;132;S18_2870;Herkku Gifts;+47 2267 3215;Drammen 121, PR 744 Sentrum;;Bergen;;N 5804;Norway;EMEA;Oeztan;Veysel;Medium
10203;21;37;2;777;11/7/2021;Shipped;4;12;2021;Classic Cars;37;S24_2972;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10382;32;66.58;13;2130.56;12/7/2021;Shipped;1;2;2021;Trucks and Buses;118;S12_4473;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10331;27;100;11;4170.69;12/7/2021;Shipped;4;11;2021;Classic Cars;169;S18_3232;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;NA;Hernandez;Rosa;Medium
10175;47;100;10;5121.59;12/7/2021;Shipped;4;11;2021;Trucks and Buses;121;S18_4600;Stylish Desk Decors, Co.;(171) 555-0297;35 King George;;London;;WX3 6FW;UK;EMEA;Brown;Ann;Medium
10120;34;83.79;5;2848.86;12/7/2021;Shipped;2;4;2021;Motorcycles;76;S24_2000;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Small
10151;49;100;6;5412.54;13/7/2021;Shipped;3;9;2021;Trucks and Buses;122;S18_2319;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Medium
10269;32;63.08;1;2018.56;13/7/2021;Shipped;3;7;2021;Vintage Cars;62;S18_2957;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small
10182;47;74.22;16;3488.34;13/7/2021;Shipped;4;11;2021;Classic Cars;73;S24_1046;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10312;23;37.63;12;865.49;13/7/2021;Shipped;4;10;2021;Vintage Cars;44;S24_2022;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10372;28;100;3;3862.88;14/7/2021;Shipped;1;1;2021;Vintage Cars;136;S18_3140;Tokyo Collectables, Ltd;+81 3 3584 0555;2-2-8 Roppongi;;Minato-ku;Tokyo;106-0032;Japan;Japan;Shimamura;Akiko;Medium
10168;28;98.65;14;2762.2;14/7/2021;Shipped;4;10;2021;Planes;91;S700_1691;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Small
10241;28;98.65;5;2762.2;15/7/2021;Shipped;2;4;2021;Classic Cars;117;S24_2887;Mini Caravy;88.60.1555;24, place Kluber;;Strasbourg;;67000;France;EMEA;Citeaux;Frederique;Small
10210;46;79.91;5;3675.86;15/7/2021;Shipped;1;1;2021;Motorcycles;99;S32_1374;Osaka Souveniers Co.;+81 06 6342 5555;Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku;;Osaka;Osaka;530-0003;Japan;Japan;Kentary;Mory;Medium
10355;38;39.83;10;1513.54;15/7/2021;Shipped;4;12;2021;Motorcycles;40;S32_2206;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10361;20;60.54;4;1210.8;15/7/2021;Shipped;4;12;2021;Planes;91;S700_1691;Souveniers And Things Co.;+61 2 9495 8555;Monitor Money Building, 815 Pacific Hwy;Level 6;Chatswood;NSW;2067;Australia;APAC;Huxley;Adrian;Small
10131;40;100;1;4427.6;15/7/2021;Shipped;2;6;2021;Planes;99;S700_2466;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;NA;Lewis;Dan;Medium
10412;31;100;1;4253.2;16/7/2021;Shipped;2;5;2021;Classic Cars;118;S24_4048;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10142;42;74.57;16;3131.94;16/7/2021;Shipped;3;8;2021;Trains;62;S32_3207;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10189;28;100;1;4512.48;17/7/2021;Shipped;4;11;2021;Motorcycles;150;S12_2823;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Medium
10422;25;51.75;1;1293.75;17/7/2021;In Process;2;5;2021;Vintage Cars;53;S18_1367;Diecast Classics Inc.;2155551555;7586 Pompton St.;;Allentown;PA;70267;USA;NA;Yu;Kyung;Small
10373;34;96.34;2;3275.56;17/7/2021;Shipped;1;1;2021;Ships;100;S700_3505;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Medium
10316;34;63.71;10;2166.14;18/7/2021;Shipped;4;11;2021;Planes;68;S24_2841;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small
10412;19;48.7;7;925.3;19/7/2021;Shipped;2;5;2021;Trucks and Buses;54;S32_2509;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10328;41;100;9;4156.58;19/7/2021;Shipped;4;11;2021;Ships;90;S700_2047;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10224;37;80.34;4;2972.58;21/7/2021;Shipped;1;2;2021;Motorcycles;69;S24_2360;Daedalus Designs Imports;20.16.1555;184, chausse de Tournai;;Lille;;59000;France;EMEA;Rance;Martine;Small
10167;28;100;14;3003;21/7/2021;Cancelled;4;10;2021;Ships;99;S700_3962;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium
10403;66;100;9;11886.6;22/7/2021;Shipped;2;4;2021;Motorcycles;193;S10_4698;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Large
10358;27;100;3;3761.37;22/7/2021;Shipped;4;12;2021;Classic Cars;101;S700_2824;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10168;39;82.91;17;3233.49;22/7/2021;Shipped;4;10;2021;Planes;74;S700_4002;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;NA;Hirano;Juri;Medium
10217;38;100;5;4509.08;23/7/2021;Shipped;1;2;2021;Trucks and Buses;121;S18_4600;Handji Gifts& Co;+65 224 1555;Village Close - 106 Linden Road Sandown;2nd Floor;Singapore;;69045;Singapore;APAC;Victorino;Wendy;Medium
10282;39;100;10;4797.39;23/7/2021;Shipped;3;8;2021;Classic Cars;118;S24_4048;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10235;32;92;9;2944;23/7/2021;Shipped;2;4;2021;Planes;80;S700_3167;Royal Canadian Collectables, Ltd.;(604) 555-4555;23 Tsawassen Blvd.;;Tsawassen;BC;T2F 8M4;Canada;NA;Lincoln;Elizabeth;Small
10310;37;100;2;6231.91;24/7/2021;Shipped;4;10;2021;Classic Cars;141;S18_1129;Toms Spezialitten, Ltd;0221-5554327;Mehrheimerstr. 369;;Koln;;50739;Germany;EMEA;Pfalzheim;Henriette;Medium
10171;39;100;3;5481.45;24/7/2021;Shipped;4;11;2021;Classic Cars;169;S18_3232;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;NA;Fresnisre;Jean;Medium
10203;33;86.04;11;2839.32;24/7/2021;Shipped;4;12;2021;Classic Cars;80;S18_3278;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10307;22;91.41;8;2011.02;24/7/2021;Shipped;4;10;2021;Vintage Cars;83;S24_3816;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Small
10183;23;100;8;5372.57;25/7/2021;Shipped;4;11;2021;Classic Cars;214;S10_1949;Classic Gift Ideas, Inc;2155554695;782 First Street;;Philadelphia;PA;71270;USA;NA;Cervantes;Francisca;Medium
10238;28;100;3;5774.72;25/7/2021;Shipped;2;4;2021;Classic Cars;194;S12_1099;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10196;47;100;5;8887.7;25/7/2021;Shipped;4;11;2021;Classic Cars;207;S12_1108;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;NA;Murphy;Leslie;Large
10173;31;89.01;1;2759.31;25/7/2021;Shipped;4;11;2021;Vintage Cars;104;S18_3136;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small
10166;43;100;2;6930.74;25/7/2021;Shipped;4;10;2021;Vintage Cars;136;S18_3140;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Medium
10305;36;100;8;4816.08;27/7/2021;Shipped;4;10;2021;Trucks and Buses;122;S18_2319;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;NA;Hernandez;Marta;Medium
10313;34;56.24;10;1912.16;27/7/2021;Shipped;4;10;2021;Trucks and Buses;64;S32_3522;Canadian Gift Exchange Network;(604) 555-3392;1900 Oak St.;;Vancouver;BC;V3F 2K1;Canada;NA;Tannamuri;Yoshi;Small
10120;24;100;7;3417.12;27/7/2021;Shipped;2;4;2021;Planes;118;S700_2834;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10352;22;75.51;1;1661.22;28/7/2021;Shipped;4;12;2021;Planes;74;S700_4002;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;NA;Taylor;Leslie;Small
10173;31;100;10;4492.83;29/7/2021;Shipped;4;11;2021;Vintage Cars;127;S18_2325;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10367;43;62.72;8;2696.96;29/7/2021;Resolved;1;1;2021;Vintage Cars;92;S18_4409;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;NA;Young;Julie;Small
10182;49;100;17;6244.07;29/7/2021;Shipped;4;11;2021;Classic Cars;107;S24_3432;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10373;23;100;10;2394.3;29/7/2021;Shipped;1;1;2021;Vintage Cars;83;S24_3816;Oulu Toy Supplies, Inc.;981-443655;Torikatu 38;;Oulu;;90110;Finland;EMEA;Koskitalo;Pirkko;Small
10383;29;100;13;3087.05;29/7/2021;Shipped;1;2;2021;Trucks and Buses;115;S50_1392;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Medium
10419;15;42.67;7;640.05;30/7/2021;Shipped;2;5;2021;Classic Cars;37;S24_2972;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small
10347;30;100;1;3944.7;31/7/2021;Shipped;4;11;2021;Classic Cars;214;S10_1949;Australian Collectors, Co.;03 9520 4555;636 St Kilda Road;Level 3;Melbourne;Victoria;3004;Australia;APAC;Ferguson;Peter;Medium
10253;24;100;1;3374.88;31/7/2021;Cancelled;2;6;2021;Classic Cars;124;S18_1589;UK Collectables, Ltd.;(171) 555-2282;Berkeley Gardens 12  Brewery;;Liverpool;;WX1 6LT;UK;EMEA;Devon;Elizabeth;Medium
10275;43;73.6;15;3164.8;31/7/2021;Shipped;3;7;2021;Planes;80;S700_3167;La Rochelle Gifts;40.67.8555;67, rue des Cinquante Otages;;Nantes;;44000;France;EMEA;Labrune;Janine;Medium
10273;22;100;11;2784.76;1/8/2021;Shipped;3;7;2021;Ships;122;S24_2011;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small
10126;26;62.7;7;1630.2;1/8/2021;Shipped;2;5;2021;Trucks and Buses;64;S32_3522;Corrida Auto Replicas, Ltd;(91) 555 22 82;C/ Araquil, 67;;Madrid;;28023;Spain;EMEA;Sommer;Mart¡n;Small
10238;29;100;1;3167.38;3/8/2021;Shipped;2;4;2021;Classic Cars;117;S12_3380;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium
10396;33;100;3;6109.29;3/8/2021;Shipped;1;3;2021;Classic Cars;173;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10227;34;100;11;3566.94;3/8/2021;Shipped;1;3;2021;Vintage Cars;92;S18_4409;Saveley & Henriot, Co.;78.32.5555;2, rue du Commerce;;Lyon;;69004;France;EMEA;Saveley;Mary;Medium
10400;30;74.84;7;2245.2;4/8/2021;Shipped;2;4;2021;Ships;86;S18_3029;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;NA;Frick;Sue;Small
10266;29;100;7;4812.55;4/8/2021;Shipped;3;7;2021;Classic Cars;169;S18_3232;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Medium
10113;50;49.81;3;2490.5;4/8/2021;Shipped;1;3;2021;Vintage Cars;50;S18_4668;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10106;44;74.4;8;3273.6;4/8/2021;Shipped;1;2;2021;Planes;80;S700_3167;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium
10142;46;100;11;9470.94;5/8/2021;Shipped;3;8;2021;Classic Cars;173;S12_3891;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Large
10414;60;100;5;6107.4;5/8/2021;On Hold;2;5;2021;Vintage Cars;88;S24_3151;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;NA;Yoshido;Juri;Medium
10358;32;93.49;12;2991.68;6/8/2021;Shipped;4;12;2021;Classic Cars;169;S18_3232;Euro Shopping Channel;(91) 555 94 44;C/ Moralzarzal, 86;;Madrid;;28034;Spain;EMEA;Freyre;Diego;Small
10225;37;95.69;12;3540.53;6/8/2021;Shipped;1;2;2021;Classic Cars;80;S18_3278;Vida Sport, Ltd;0897-034555;Grenzacherweg 237;;Gensve;;1203;Switzerland;EMEA;Holz;Michael;Medium
10370;29;57.53;6;1668.37;6/8/2021;Shipped;1;1;2021;Trucks and Buses;121;S18_4600;Anna's Decorations, Ltd;02 9936 8555;201 Miller Street;Level 15;North Sydney;NSW;2060;Australia;APAC;O'Hara;Anna;Small
10142;41;64;2;2624;6/8/2021;Shipped;3;8;2021;Ships;66;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Small
10368;31;100;5;4223.13;7/8/2021;Shipped;1;1;2021;Classic Cars;117;S24_2887;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10143;31;85.29;16;2643.99;7/8/2021;Shipped;3;8;2021;Ships;72;S700_2610;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;NA;Tam;Wing C;Small
10371;34;100;3;4301.34;7/8/2021;Shipped;1;1;2021;Classic Cars;101;S700_2824;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;NA;Nelson;Valarie;Medium
10321;48;42.26;5;2028.48;8/8/2021;Shipped;4;11;2021;Classic Cars;50;S24_1628;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;NA;Benitez;Violeta;Small
10155;43;86.4;1;3715.2;10/8/2021;Shipped;4;10;2021;Planes;80;S700_3167;Toys of Finland, Co.;90-224 8555;Keskuskatu 45;;Helsinki;;21240;Finland;EMEA;Karttunen;Matti;Medium
10100;30;100;3;5151;12/8/2021;Shipped;1;1;2021;Vintage Cars;170;S18_1749;Online Diecast Creations Co.;6035558647;2304 Long Airport Avenue;;Nashua;NH;62005;USA;NA;Young;Valarie;Medium
10233;29;82.4;1;2389.6;12/8/2021;Shipped;1;3;2021;Ships;72;S700_2610;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;NA;Brown;William;Small
10222;36;80.95;13;2914.2;13/8/2021;Shipped;1;2;2021;Ships;72;S700_2610;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;NA;Thompson;Valarie;Small
